@type,name,amenity,addr:postcode,addr:suburb,@lat,@lon
node,Zum Torhaus,restaurant,13156,Niedersch�nhausen,52.5884453,13.3872163
node,Schusterjunge,restaurant,,,52.5408964,13.4141570
node,Asia Koy Restaurant,restaurant,12621,Kaulsdorf,52.5050078,13.5817977
node,Zur Letzten Instanz,restaurant,10179,Mitte,52.5174527,13.4137758
node,Thai Elephant,restaurant,10623,Charlottenburg,52.5044792,13.3275360
node,Hoppegarten,restaurant,12165,,52.4535811,13.3151201
node,L'Osteria Del Parlamento,restaurant,10437,Prenzlauer Berg,52.5418970,13.4204637
node,Benedict,restaurant,10437,Prenzlauer Berg,52.5416295,13.4214974
node,Mido Sushi,restaurant,10437,Prenzlauer Berg,52.5444430,13.4163098
node,Sasaya,restaurant,10437,Prenzlauer Berg,52.5442713,13.4184056
node,Meena Kumari,restaurant,10437,Prenzlauer Berg,52.5415085,13.4148581
node,Gate 57,restaurant,10437,Prenzlauer Berg,52.5464705,13.4179349
node,Vedis,restaurant,10437,Prenzlauer Berg,52.5467004,13.4181417
node,IL FALCO,restaurant,10437,Prenzlauer Berg,52.5465503,13.4185340
node,The Tiger,restaurant,10437,Prenzlauer Berg,52.5438549,13.4174888
node,Sangam,restaurant,10823,Sch�neberg,52.4885059,13.3535892
node,Trattoria Perla Jonica,restaurant,10823,Sch�neberg,52.4873737,13.3539428
node,Il Mulino,restaurant,12205,Lichterfelde,52.4438246,13.2933907
node,Villa Franca,restaurant,10823,Sch�neberg,52.4891914,13.3546489
node,La Cocotte,restaurant,10823,Sch�neberg,52.4892061,13.3544624
node,Taverna Phaestos,restaurant,10555,Moabit,52.5229748,13.3342000
node,Efdal,fast_food,10829,Sch�neberg,52.4862522,13.3613204
node,Dolce Pizza,fast_food,10823,Sch�neberg,52.4847122,13.3460833
node,Walhalla,restaurant,10555,Moabit,52.5240507,13.3394417
node,Croccante Al Porto,restaurant,,,52.4931928,13.4651593
node,Fischerei L�cknitz - Hafenr�ucherei Treptow,fast_food,,,52.4939684,13.4633423
node,Papaya,restaurant,10245,Friedrichshain,52.5107157,13.4580630
node,Girasol,restaurant,10437,,52.5415706,13.4230203
node,Lemke am Schloss,restaurant,10585,Charlottenburg,52.5199967,13.2998164
node,Dante,restaurant,,Charlottenburg,52.5263335,13.2977576
node,Ristorante Fratelli,restaurant,13595,Wilhelmstadt,52.5117446,13.2008364
node,Schwarzwaldstuben,restaurant,10117,Mitte,52.5275979,13.3929966
node,La Femme,restaurant,13357,Gesundbrunnen,52.5500834,13.3851298
node,Witty's Organic Food,fast_food,10789,Sch�neberg,52.5022785,13.3425257
node,Akiko Sushi,restaurant,12163,Steglitz,52.4604524,13.3232543
node,Falafel Baba,fast_food,,,52.4602941,13.3245563
node,Yoko Sushi,restaurant,10365,Lichtenberg,52.5122149,13.4954972
node,Payamlino Bistro,fast_food,,,52.5120307,13.4965401
node,Isy's D�nerpoint,fast_food,,,52.5117362,13.4970339
node,Mr Anh,fast_food,10365,,52.5120768,13.4983124
node,Burger City,fast_food,10365,,52.5120631,13.4985416
node,Asia-Imbiss,fast_food,,,52.5120768,13.4984638
node,Am Modellboothafen,fast_food,,,52.4328293,13.4154457
node,Lakshmi,restaurant,12203,Lichterfelde,52.4467346,13.3149563
node,BRLO Charlottenburg,restaurant,10629,Charlottenburg,52.5018681,13.3105132
node,MIO Feinkost,restaurant,10247,Friedrichshain,52.5157506,13.4646065
node,Akcan D�ner,fast_food,13125,,52.6371696,13.4923264
node,Yogi-Haus,restaurant,12627,Hellersdorf,52.5346220,13.6089419
node,dean&david,fast_food,,,52.5090500,13.3771155
node,Bandol sur mer,restaurant,,,52.5290596,13.3953395
node,Fu Duo,restaurant,,,52.6128827,13.4308377
node,Lotus Lounge,restaurant,14050,Westend,52.5172176,13.2794606
node,Trattoria Bellucci,restaurant,10707,Wilmersdorf,52.4994072,13.3068303
node,Risa Chicken,fast_food,12099,Tempelhof,52.4662140,13.3852325
node,Granat,restaurant,13086,Wei�ensee,52.5549089,13.4584972
node,Saigon Shack,fast_food,,,52.5180225,13.4553319
node,India Haus,restaurant,,,52.6170996,13.4889601
node,Regent,restaurant,,,52.4516006,13.1470106
node,Anni Kitchen,fast_food,10587,Charlottenburg,52.5219500,13.3262400
node,Restaurant Scheune,restaurant,14055,Westend,52.4888871,13.2612613
node,Friendly�s Kitchen Vietnamese Cuisine & Sushi,restaurant,10587,Charlottenburg,52.5211631,13.3218617
node,Kalonji Caf�,fast_food,,,52.5295556,13.2965362
node,Dewi�s FAST FOOD KEBAPHAUS,fast_food,12489,Adlershof,52.4315358,13.5377539
node,Piazza Rossa,restaurant,10178,Mitte,52.5190043,13.4092910
node,Hong Kong Express,fast_food,,,52.5194319,13.4108241
node,Nordsee,fast_food,10178,,52.5204075,13.4049136
node,BLOCK HOUSE,restaurant,10178,Mitte,52.5205315,13.4051631
node,Kartoffelhaus,restaurant,10178,Mitte,52.5211493,13.4062159
node,Schl�gl's Altberliner Gastst�tte,restaurant,10178,Mitte,52.5213454,13.4059828
node,China-Restaurant Hua Ting,restaurant,10243,Friedrichshain,52.5177940,13.4288280
node,Trattoria Vesuvio,restaurant,10243,Friedrichshain,52.5190513,13.4295589
node,Grillhouse Ocakbasi,restaurant,,,52.5018008,13.3008448
node,Heidelbeere,restaurant,14197,Wilmersdorf,52.4788039,13.3105291
node,L'Annam,restaurant,12587,,52.4559737,13.6250449
node,Yasmin Alsham,restaurant,12043,Neuk�lln,52.4750273,13.4396896
node,Pho & More,fast_food,,,52.5377105,13.2022098
node,Namaste Buddha,restaurant,13597,Spandau,52.5383125,13.2038118
node,Alt-Spandau,restaurant,13597,Spandau,52.5381807,13.2021169
node,Bol K�fte,fast_food,,,52.4786601,13.4255045
node,Burger Pause,fast_food,12049,,52.4792133,13.4258225
node,Sam Asia Imbiss,fast_food,,,52.4792568,13.4258084
node,My D�ner,fast_food,,,52.4808248,13.4356816
node,Gepetto,restaurant,,,52.4625588,13.4163784
node,Bistro Rose 2,fast_food,12099,Tempelhof,52.4590422,13.3841751
node,Amma,restaurant,12099,Tempelhof,52.4571850,13.3836821
node,Taverna Ta Dio Aderfia,restaurant,12099,Tempelhof,52.4566463,13.3836436
node,Libanon Snack,fast_food,12099,Tempelhof,52.4561837,13.3835293
node,Muri's Hafenimbiss,fast_food,,,52.4546765,13.3844670
node,Imbiss Tang,fast_food,,,52.4525517,13.3848278
node,Mangal,fast_food,12109,Mariendorf,52.4485343,13.3849052
node,Becerro,restaurant,12109,Mariendorf,52.4483231,13.3849530
node,Basileus Pizza & Birg�l D�ner,fast_food,12109,,52.4470920,13.3852588
node,Domino's,fast_food,12109,Mariendorf,52.4435414,13.3864852
node,Kebaphaus,fast_food,12109,Mariendorf,52.4434388,13.3865671
node,Restaurant Split,restaurant,12109,Mariendorf,52.4465056,13.4021500
node,Herr Rossi,restaurant,10405,,52.5328024,13.4245980
node,Restaurant Platon,restaurant,13086,Wei�ensee,52.5531780,13.4485127
node,Balgaran 2,restaurant,12057,Neuk�lln,52.4651626,13.4424151
node,Nonna's,fast_food,,,52.5197446,13.3886757
node,Austria,restaurant,10961,Kreuzberg,52.4887412,13.3968219
node,La Bottega Da Franco,restaurant,13597,Spandau,52.5365752,13.2046599
node,Isola Verde,fast_food,,,52.5380798,13.2064747
node,La'Akam,restaurant,10247,Friedrichshain,52.5189555,13.4666195
node,Piazza Br�,restaurant,10709,Halensee,52.4988369,13.2994295
node,El Toro,restaurant,12347,,52.4566984,13.4374342
node,Mona Mia,restaurant,12359,Britz,52.4612374,13.4456038
node,McDonald's,fast_food,10789,Charlottenburg,52.5045012,13.3369649
node,Curry Pelle,fast_food,12055,Neuk�lln,52.4689190,13.4474776
node,Z Burger,fast_food,,,52.4591906,13.4477661
node,Cafe Bricks,restaurant,13595,Wilhelmstadt,52.5255102,13.1943253
node,Mikoto,restaurant,10997,,52.5010555,13.4410413
node,Mariona,restaurant,10997,Kreuzberg,52.4998050,13.4326054
node,�ng ?hu,restaurant,10997,,52.4997930,13.4322046
node,H�hnerhaus 36,restaurant,10997,,52.4998098,13.4320469
node,Esmeralda's Inka-Caf�,restaurant,10823,,52.4861765,13.3503476
node,manno-o-salwa,restaurant,,,52.4700297,13.4418133
node,Viet Gourmet,fast_food,,,52.4866448,13.4244448
node,Marinehaus,restaurant,10179,Mitte,52.5140771,13.4158409
node,Ming Dynastie,restaurant,10179,Mitte,52.5135789,13.4184810
node,Las Malvinas,restaurant,10249,,52.5262122,13.4225694
node,San Marco,restaurant,10439,Prenzlauer Berg,52.5531781,13.4139962
node,Bao Gao Club,restaurant,10439,Prenzlauer Berg,52.5529498,13.4139291
node,Steinofen Pizza To-Go,fast_food,,,52.5478264,13.4130663
node,Prima Luna,restaurant,,,52.5378953,13.2030051
node,Taverna Pikilia,restaurant,14129,Nikolassee,52.4338678,13.2114049
node,Vuisine,restaurant,10715,,52.4851192,13.3208237
node,Der Pizzamann,fast_food,13583,Spandau,52.5358582,13.1912464
node,Dalmacija-Grill,restaurant,13583,Spandau,52.5365469,13.1914670
node,C?m b?i,fast_food,14195,,52.4484061,13.2758434
node,Taverna Argo,restaurant,12359,Britz,52.4585746,13.4474894
node,Afro-Base,restaurant,12359,Britz,52.4548450,13.4509184
node,Villa Fellini,restaurant,12351,Buckow,52.4407417,13.4592066
node,Santa Lucia,restaurant,12357,Rudow,52.4238137,13.4854959
node,Sawaddi,fast_food,,,52.4247579,13.4866527
node,Marco Polo Due,restaurant,10369,Fennpfuhl,52.5298871,13.4713873
node,Berliner Grillhaus,fast_food,13189,Pankow,52.5630481,13.4124659
node,El Pasto,restaurant,13187,Pankow,52.5613148,13.4126857
node,Chinarestaurant Hey Cheuk Lau,restaurant,13187,Pankow,52.5717079,13.4118228
node,Love Deluxe,fast_food,12047,Neuk�lln,52.4910170,13.4352896
node,Cafe Bla Bla,fast_food,13583,Spandau,52.5369581,13.1888144
node,Smash Your Burger by Planada,fast_food,,,52.5370777,13.1885504
node,BigPan,restaurant,13507,Tegel,52.5869707,13.2810335
node,Atila's Kebap Haus 2,fast_food,12437,Baumschulenweg,52.4610126,13.4799191
node,Annhi Food,restaurant,12055,Neuk�lln,52.4706140,13.4417032
node,Il Nuovo,restaurant,12351,,52.4373884,13.4626701
node,Goldh�hnchen,fast_food,12351,Britz,52.4423952,13.4571220
node,SuBo Club,restaurant,,,52.4670789,13.4365350
node,Big Food,fast_food,,,52.4600803,13.4197113
node,D�ner To Go,fast_food,10249,,52.5262293,13.4516964
node,Hua Li Du,restaurant,,Niedersch�nhausen,52.5808040,13.4036330
node,Med Bistro,fast_food,,,52.5810104,13.4034945
node,Mamma Mia,restaurant,,,52.5814344,13.4050901
node,B&B Focaccia,fast_food,,,52.5836547,13.4027512
node,K�lle Pizza,fast_food,,,52.4679602,13.4667386
node,Acapulco,restaurant,10243,Friedrichshain,52.5170849,13.4469255
node,Prager Hopfenstube,restaurant,10243,Friedrichshain,52.5169088,13.4483943
node,Kos House,restaurant,10243,Friedrichshain,52.5168612,13.4488232
node,Alpenwirt,restaurant,10243,Friedrichshain,52.5163737,13.4413767
node,Schudomaer Grill,fast_food,12055,,52.4737004,13.4503572
node,Zagreb,restaurant,12169,Steglitz,52.4500364,13.3452012
node,Akram Arabic Diner,fast_food,12051,Neuk�lln,52.4656293,13.4260971
node,Taverna Olympia,restaurant,12051,Neuk�lln,52.4672469,13.4212943
node,Britzer H�he,fast_food,,,52.4334846,13.4194361
node,Ga Ya Ya,restaurant,,Pankow,52.5691046,13.4112185
node,Eatalian Trattoria,restaurant,10247,Friedrichshain,52.5111372,13.4685991
node,Kane Mam,restaurant,10247,Friedrichshain,52.5108500,13.4687486
node,F�hrhaus Saatwinkel,restaurant,13599,Tegel,52.5592936,13.2394321
node,G�l Bistro,fast_food,12359,,52.4619471,13.4452036
node,Hellersdorfer Krug,restaurant,,,52.5384826,13.5915630
node,Steakrestaurant Rivado,restaurant,,,52.4133986,13.4215367
node,Trattoria RetroGusto,restaurant,12349,,52.4144675,13.4215254
node,Maya,restaurant,10317,Rummelsburg,52.5032338,13.4806506
node,Trattoria Lugana,restaurant,,,52.4210262,13.2976603
node,Fusion Factory,restaurant,,,52.4222197,13.2993941
node,La Rocca,restaurant,,,52.4176497,13.3046587
node,Quanto Basta,restaurant,10625,Charlottenburg,52.5073318,13.3138018
node,Chaparro,fast_food,10999,Kreuzberg,52.4981786,13.4290467
node,Jolesch,restaurant,10997,Kreuzberg,52.5006200,13.4338915
node,Der Berliner,restaurant,12051,Neuk�lln,52.4630606,13.4344472
node,Mekan 36,restaurant,,,52.5034483,13.4298539
node,Antica Roma,restaurant,12435,Pl�nterwald,52.4863289,13.4651538
node,Caf� & Restaurant OHA,restaurant,12059,,52.4802644,13.4434219
node,19:77,restaurant,12045,Neuk�lln,52.4824529,13.4430471
node,Haci Baba,fast_food,12055,,52.4694126,13.4413955
node,Pizza Pasta,fast_food,,,52.4695737,13.4421592
node,Lahn-Grill,fast_food,,,52.4679284,13.4428419
node,D�ner Dach Aceto Lokanta,fast_food,,,52.5107353,13.4563544
node,Grillhaus,fast_food,,,52.5122227,13.4922229
node,Thai Curry,restaurant,10247,Friedrichshain,52.5173776,13.4661322
node,Suppengr�n,restaurant,10179,Mitte,52.5120914,13.4127620
node,Kuchi,restaurant,10119,Mitte,52.5272230,13.3992573
node,Anabelas Kitchen,restaurant,10625,Charlottenburg,52.5075921,13.3199919
node,5 SENSES Restaurant,restaurant,13089,Heinersdorf,52.5698316,13.4370207
node,Villa Medici,restaurant,14129,Schlachtensee,52.4299557,13.2239573
node,Crispy's Chicken,restaurant,10245,,52.5047761,13.4676942
node,Jalla Jalla,restaurant,,,52.5489030,13.4120190
node,Alain Snack,fast_food,10439,Prenzlauer Berg,52.5495698,13.4133325
node,Aftab,restaurant,10435,Prenzlauer Berg,52.5381002,13.4094710
node,Chi Dang,restaurant,12205,Lichterfelde,52.4269354,13.3023649
node,Pratirio,restaurant,10623,Charlottenburg,52.5070766,13.3223211
node,Mathe Caf�teria,restaurant,10623,Charlottenburg,52.5133975,13.3261660
node,Kiosk Freibad L�bars,fast_food,,,52.6181986,13.3364178
node,Hong Kong Canteen,restaurant,12247,,52.4397858,13.3427571
node,Currywurst,fast_food,,,52.5178897,13.5419684
node,Trattoria Libau,restaurant,10245,Friedrichshain,52.5085763,13.4527813
node,Schnitzelei,restaurant,14197,Wilmersdorf,52.4730435,13.3174146
node,Roma,restaurant,10823,Sch�neberg,52.4854106,13.3476879
node,Baran D�ner Station,fast_food,,,52.5513970,13.3838128
node,Taverna Odysseus,restaurant,12047,Neuk�lln,52.4924787,13.4277676
node,Pho Phan,restaurant,12051,Neuk�lln,52.4656864,13.4326075
node,Yorckschl�sschen,restaurant,10965,Kreuzberg,52.4936224,13.3822703
node,Falafel Amara,fast_food,10437,Prenzlauer Berg,52.5439758,13.4244157
node,Albert�s Restaurant,restaurant,,,52.5054658,13.3022107
node,Vogelweide,restaurant,13507,Tegel,52.5882819,13.2813680
node,Bergmann Pizza,fast_food,,,52.5891461,13.2815105
node,R�an-Thai,restaurant,13507,Tegel,52.5879682,13.2861453
node,Darjiling,restaurant,13507,Tegel,52.5885132,13.2792435
node,Lucky chinese,restaurant,13507,Tegel,52.5882734,13.2785483
node,Bricole,restaurant,10437,Prenzlauer Berg,52.5410039,13.4223960
node,Bistro,fast_food,,,52.5127305,13.4957000
node,Gasthaus Bielefeldt,restaurant,,,52.5174830,13.5167687
node,Rodelh�tte,restaurant,,,52.4555788,13.2504993
node,Asia Rong-Vang,restaurant,10247,Friedrichshain,52.5148421,13.4683911
node,Bistro Phoviet 120,fast_food,12055,Neuk�lln,52.4721031,13.4410035
node,San Mendoza,fast_food,,,52.4905655,13.4575900
node,La Esperanza,restaurant,,,52.5392981,13.4083030
node,Kiezkantine,restaurant,,,52.5387906,13.4085542
node,Eastmoon,restaurant,10437,Prenzlauer Berg,52.5405635,13.4050687
node,Desha - Aceto Lokanta,restaurant,12435,,52.4891404,13.4539282
node,Thanh Nam Restaurant,restaurant,10315,Friedrichsfelde,52.5058596,13.5162528
node,Bistro Legende,fast_food,10315,Friedrichsfelde,52.5054057,13.5147909
node,McDonald's,fast_food,13507,Tegel,52.5839577,13.2868824
node,Asado,restaurant,13405,Reinickendorf,52.5682073,13.3103493
node,Restaurant Breslau,restaurant,10405,,52.5374936,13.4227315
node,Thai Aroma,restaurant,10437,Prenzlauer Berg,52.5435082,13.4219110
node,Trattoria Ischia,restaurant,10713,Wilmersdorf,52.4820229,13.3169195
node,Tulum,restaurant,10715,Wilmersdorf,52.4830042,13.3206303
node,Ristorante Ischia,restaurant,10713,Wilmersdorf,52.4864030,13.3190161
node,Ristorante Botticelli,restaurant,10715,Wilmersdorf,52.4861096,13.3290308
node,Krasselt's Imbiss,fast_food,12169,Steglitz,52.4507025,13.3396130
node,Latichte,restaurant,13407,Reinickendorf,52.5761007,13.3487877
node,Blisse Imbiss,fast_food,10713,Wilmersdorf,52.4819483,13.3205912
node,Asian Snack,fast_food,,,52.5366110,13.2750098
node,Al Hamra,restaurant,10437,Prenzlauer Berg,52.5417600,13.4211058
node,??ng ?a,restaurant,10317,Rummelsburg,52.5044617,13.4765842
node,Final Bistro,fast_food,,,52.5050537,13.4766674
node,Ausbildungsrestaurant Am Kuhgraben,restaurant,10317,Rummelsburg,52.5053318,13.4776931
node,Jel�nger Jelieber,restaurant,10317,Rummelsburg,52.5037992,13.4818809
node,JAS,restaurant,10317,Rummelsburg,52.5044470,13.4792013
node,Goa II,restaurant,10437,Prenzlauer Berg,52.5471344,13.4088007
node,Blaue Laguna,restaurant,13507,Tegel,52.5885603,13.2782886
node,Kalogria,restaurant,13507,Tegel,52.5874588,13.2845068
node,Don Giuseppe,restaurant,13507,Tegel,52.5874017,13.2855961
node,Sun Wah,restaurant,13507,Tegel,52.5897292,13.2821161
node,Vinpearl,restaurant,10437,Prenzlauer Berg,52.5420386,13.4199225
node,Restaurantschiff Capt'n Schillow,restaurant,10623,Charlottenburg,52.5126761,13.3319825
node,Rangla Punjab,restaurant,12524,Altglienicke,52.4200378,13.5387198
node,China Haus,restaurant,,,52.4191688,13.5380998
node,Da Gatto Nero,restaurant,12524,,52.4173006,13.5295839
node,Imbiss - Bernd Schulz,fast_food,,,52.4211667,13.5390108
node,Kinder Kochspa�. Kochschule & Familienrestaurant,restaurant,14197,Wilmersdorf,52.4761662,13.3094167
node,Eventschiff �arsVivendi�,restaurant,12555,,52.4481797,13.5763618
node,Aao Ji Restaurant,restaurant,12555,K�penick,52.4477715,13.5756280
node,Asteria,restaurant,12555,K�penick,52.4470681,13.5751589
node,Naveena Path,restaurant,13353,Wedding,52.5417933,13.3575184
node,Tex-Mex Cantina,restaurant,10117,Mitte,52.5199995,13.3900010
node,Bavarian,restaurant,10963,Kreuzberg,52.5041463,13.3812523
node,Veli's Restaurant,restaurant,10963,Kreuzberg,52.5055987,13.3805743
node,Essenza,restaurant,10785,Tiergarten,52.5091686,13.3755065
node,Alt-Berliner Wirtshaus,restaurant,10117,Mitte,52.5143240,13.3814055
node,Hopfingerbr�u im Palais,restaurant,10117,Mitte,52.5171689,13.3776044
node,Amrit,restaurant,10117,Mitte,52.5106180,13.3770880
node,Osteria Caruso,restaurant,10963,Kreuzberg,52.5063110,13.3770107
node,Mido,restaurant,10629,,52.5011402,13.3077517
node,Pizzeria Parisi,restaurant,,,52.5884350,13.2790204
node,Yedo,restaurant,10435,Prenzlauer Berg,52.5382912,13.4091417
node,Piazza Mare,restaurant,13587,Hakenfelde,52.5731039,13.2234501
node,Ciccia,restaurant,10178,Mitte,52.5202562,13.4016458
node,Viet Long,restaurant,14199,Schmargendorf,52.4869146,13.2980715
node,Haus Sch�nwald,restaurant,,,52.5959902,13.3922912
node,arema,restaurant,10551,Moabit,52.5322420,13.3422769
node,Ratskeller K�penick,restaurant,12555,K�penick,52.4455288,13.5746350
node,Asiagourmet,fast_food,12555,,52.4581244,13.5783354
node,Bistro Bonjour,fast_food,12555,,52.4584610,13.5765016
node,Thang Long,fast_food,12555,,52.4580798,13.5764699
node,Center-Grill,fast_food,,,52.4582013,13.5781383
node,Nordsee,fast_food,,,52.4581390,13.5780937
node,Sabzi,fast_food,10117,Mitte,52.5231418,13.3793630
node,Pong's,restaurant,13505,Konradsh�he,52.5730024,13.2267306
node,Pizzeria Dilara,fast_food,12437,,52.4657375,13.4875279
node,Carpe Diem,restaurant,,,52.4115692,13.3424025
node,The Bird,fast_food,10437,Prenzlauer Berg,52.5465821,13.4058150
node,Vuong Asia Bistro,fast_food,,,52.4340538,13.3595132
node,Yumcha Heroes,restaurant,10119,Mitte,52.5311999,13.4027793
node,Papa N�,fast_food,10435,Prenzlauer Berg,52.5408636,13.4149494
node,Cem Grill,fast_food,10437,Prenzlauer Berg,52.5406044,13.4166777
node,Nymami,fast_food,10435,Prenzlauer Berg,52.5401414,13.4195631
node,Red Dragon,fast_food,10435,Prenzlauer Berg,52.5404393,13.4176606
node,Austernbank,restaurant,10117,Mitte,52.5159201,13.3917462
node,James Simon Bar,restaurant,10178,Mitte,52.5222074,13.3983060
node,Darbar,fast_food,10551,Moabit,52.5307955,13.3309254
node,Arjun,restaurant,,,52.5481798,13.5008641
node,Hard Rock Cafe,restaurant,10719,Charlottenburg,52.5031121,13.3294737
node,Nordsee,fast_food,10247,,52.5142104,13.4743862
node,Der Smashmeister,fast_food,10365,Lichtenberg,52.5140608,13.4755647
node,DaLi's,fast_food,13055,Alt-Hohensch�nhausen,52.5440231,13.4983554
node,Pizza & Pasta,fast_food,,,52.4628025,13.5114134
